"","SLY_SPI","SLY_SHA","SLY_SPE","SPI_SHA","SPI_SPE","SHA_SPE"
"Solyc01g090270.2.1",0.00397924326721881,1,1,0.0175285194554732,0.00443735447272887,1
"Solyc10g046770.1.1",1,0.002764189280625,0.002764189280625,0.0199285948205427,0.0199285948205427,1
"Solyc05g055480.2.1",0.0534419745646814,1,1,0.0033745439555676,0.00103074197959667,1
"Solyc03g114470.2.1",1,1,0.000111928842678878,1,0.00195550755384554,0.000380255412730848
"Solyc10g079300.1.1",1,0.00097968758296696,0.00214924977853924,0.00314859359275424,0.00698384053651116,1
"Solyc11g011650.1.1",0.0426710738818189,0.37326693717621,0.134793291562821,0.00523487191126673,0.00467157056836339,1
"Solyc03g111180.2.1",1,1,0.00479579299006443,1,0.00392099372348683,0.00271746170230435
"Solyc10g045600.1.1",1,0.0415216835682351,0.262358978368081,0.0422011512788236,1,0.00366693033288543
"Solyc01g100190.2.1",1,1,0.0150944403764751,0.546430648412529,0.00830443691756464,0.216520226501400
"Solyc10g006900.2.1",0.0563779088666404,0.00014784547049246,1.75871320397757e-05,0.00468202006148719,0.000157981245969071,0.0722131645964193
"Solyc11g005170.1.1",1,0.368336211158477,0.0119275301438213,1,0.00464977486876769,0.00185564498601967
"Solyc03g058950.2.1",0.0829169594456033,3.90916942850804e-05,1,0.00123345618136992,0.0152515727553106,2.35243075524813e-05
"Solyc01g088600.2.1",0.0330876036933741,0.509118378865213,0.000110332794167011,1,0.00228122538883011,0.00156307200760289
"Solyc02g069830.2.1",1,2.27865723436195e-05,0.295339912618228,0.000189582949086585,1,0.000437644178642313
"Solyc07g043680.2.1",0.0255853449302148,0.0067150700733872,0.00527881857964074,1,1,1
"Solyc03g007760.2.1",1,0.241898951826107,4.02967480711176e-05,0.0197349955306682,1.54444248450662e-05,0.000778267559440964
"Solyc09g007530.2.1",1,1,0.205579339991398,0.797603159773526,0.0216152918716943,0.135521842590386
"Solyc08g074640.1.1",1,0.000680502972599888,0.00141818228990746,0.000680502972599888,0.00141818228990746,1
"Solyc12g098130.1.1",0.215132466664664,1,0.00893182649927534,0.0091461645560721,0.637640712014585,0.000763038110020078
"Solyc11g020160.1.1",0.831160426136355,0.077023870054514,0.0157720568855925,0.0226705853216180,0.00480709526329243,1
"Solyc01g094820.2.1",1,1,0.0342923830523383,1,0.00282790491461570,0.080579402761023
"Solyc01g068620.2.1",0.000948027830484765,0.00832451493830118,0.187525836264399,1,0.0202857034701535,0.402000709514031
"Solyc06g009790.2.1",0.0627625159999918,2.46779677844099e-08,0.0132452439610943,2.96858541540724e-09,1,7.56836134603515e-08
"Solyc03g114460.2.1",0.00565886130561242,0.000280569180237184,0.614582844003556,0.0324667244317043,1,0.0154959359181262
"Solyc04g082460.2.1",0.250014042282733,0.240785403395314,0.000289251278612812,1,0.0308843526895327,0.72934937313429
"Solyc05g053940.2.1",1,0.307120356861069,0.0138364539654860,0.914715726141007,0.0468769708301895,0.827771662410896
"Solyc07g062950.2.1",1,0.0121124164614532,0.00485079560506959,0.322985715370294,0.0432691818814091,1
"Solyc01g097810.2.1",0.103685488156724,0.00323563761113654,1,0.131164650945865,0.440987636222784,0.0129049191474733
"Solyc12g056560.1.1",1,0.0191324051682071,0.0899122248639,0.00450087631931288,0.0147113412270606,1
"Solyc07g052480.2.1",0.0173149280961692,1,0.0128461665241311,0.0119597403224029,0.328942745270517,0.00589518299914283
"Solyc06g074180.1.1",0.0657070029816483,0.0599781316718132,1,1,0.0700303861164688,0.0561750249275227
"Solyc01g057200.2.1",1,1,0.000355328562231592,1,0.000191300577125982,0.000113051592714612
"Solyc03g123370.2.1",0.283734987564411,1,0.000239754666550220,1,5.08474159925038e-05,0.000146674863664299
"Solyc03g025430.1.1",1,1,0.000633857381067811,1,0.000922792336046054,0.000468746307395262
"Solyc11g070050.1.1",1,0.0148862246293403,1,0.0170186081645942,1,0.00174120118764168
"Solyc10g044670.1.1",1,0.00179028558237141,1,7.63516141409887e-05,0.851415194410564,0.000179332092083515
"Solyc11g069590.1.1",0.0414363992831785,0.000377673784037947,0.000191333218041446,0.149143143333827,0.0160674076464875,0.858027288882343
"Solyc02g024050.2.1",0.00125739016423422,0.20200448896927,5.94308132599166e-07,0.0176597142927554,0.000195245048405839,5.73237120624187e-07
"Solyc03g078570.2.1",2.00918532536485e-07,0.000128059648591308,0.0504038423719956,1.10158705503669e-07,1.7262505064411e-06,0.151447292231845
"Solyc01g080910.2.1",0.144237566318587,1,0.0846507228070623,0.0134529478901581,0.000467008539178986,0.624507356073687
"Solyc11g009020.1.1",0.0306136272939029,0.00229621220940830,0.00234745294435738,0.642610310862779,0.420109629059655,1
"Solyc03g006840.2.1",0.842753851072173,1,0.000738853582624509,1,0.0111103884291204,0.00975351243331137
"Solyc11g062440.1.1",1,0.000558463722029827,1.73205041373040e-05,0.0144209851830589,0.000196980948025222,0.00238136369160127
"Solyc08g016670.2.1",0.0607067035701697,1,0.442000792772894,0.160759481111324,0.00112889512696347,0.0137098063032863
"Solyc02g079050.2.1",0.0194199531890963,0.134781126841246,1,0.920047800059776,0.00801194056840194,0.0353654013302879
"Solyc07g039190.2.1",0.916309626577168,1,0.0100806654590714,0.59078679515036,0.138290619262375,0.0084201788960855
"Solyc02g078460.2.1",0.0847388880193942,0.189990721491200,0.253798490335103,1,0.00260809339709282,0.00410450590182444
"Solyc01g088700.2.1",1,0.0754525974206571,0.00201461155172656,0.413864208651171,0.00425771983777736,0.0677527774453351
"Solyc01g068490.2.1",1,1,0.00416306923635059,1,0.00659238965676597,0.00698442398333522
"Solyc01g010040.2.1",0.0122448831577864,0.150554777060948,1,0.252252668064976,0.0521025879571045,1
"Solyc03g080180.2.1",1,0.000633409262533322,0.50739182595599,7.50744423746948e-05,1,0.0482023061498724
"Solyc09g007440.2.1",0.557088190896788,0.527150582465666,1,1,0.0151990516373019,0.0101487454910667
"Solyc07g038100.2.1",0.603085256379134,0.00717474133455634,0.000269406536614716,0.0407002392662531,0.000461978907988896,0.0704051650206865
"Solyc11g068520.1.1",1,0.148250931572053,0.00216979425607304,0.212548164245948,0.00510981313274675,0.0944894852344854
"Solyc06g007540.2.1",1,0.224374717090852,0.0127583813029477,0.590991576702991,0.0377848092804757,1
"Solyc10g074980.1.1",0.0856894512138358,0.00633970046917806,0.604076034663382,0.000138072124427809,0.00126210661860125,0.0821757131481682
"Solyc03g098110.2.1",1,1,2.49392382029708e-05,0.791850398097137,2.88769849810483e-05,0.000916308504290591
"Solyc07g017700.1.1",1,0.0009273118674795,8.75367912104977e-06,0.0120260219990857,0.000128194565318399,0.0361069293580396
"Solyc05g055940.2.1",1,1,0.00140540262277791,0.107515257138656,0.000180775457683587,0.0129232839927525
"Solyc09g065030.2.1",0.85445657585609,1,0.00988676409261227,1,0.00249024429349804,0.00440918301324178
"Solyc01g109590.2.1",1,0.790813020937787,0.0181164731280981,1,0.0199322260340126,0.535841408098993
"Solyc08g066770.2.1",1,0.00931860649772398,0.0393449905809332,0.000303662372303607,0.00278708957127842,1
"Solyc06g076280.1.1",0.0132865747741768,1,1,0.0324527538848858,0.000250386360184173,1
"Solyc06g075480.2.1",0.0065769626444037,0.000117549723276729,1,2.80189808910708e-06,0.176203830725615,0.000228918270849969
"Solyc05g050540.2.1",1,1,0.00883205315025067,1,0.00319257879594624,0.00345855611097508
"Solyc02g080530.2.1",0.000254367270498405,0.00436699384028533,0.00147195928794613,2.15853316389557e-06,1,2.17670579424867e-05
"Solyc01g081020.1.1",0.032389207376532,0.00388247967315863,0.273365977867653,0.165071066075623,1,0.0756192719978791
"Solyc01g110680.2.1",0.00466104213281655,0.0173025950219701,0.0934221064205575,1,1,1
"Solyc12g008630.1.1",0.467165244074998,0.150703816444600,0.00474057886780017,1,0.000373514558561063,0.000472844911575681
"Solyc03g044660.2.1",0.0157406087241386,0.000894051873232715,0.275595045244898,0.109285199172231,1,0.0366784357745192
"Solyc09g007540.2.1",1,0.000138416878438323,1,0.00077536304769564,0.684031388191458,0.188384436989388
"Solyc12g005300.1.1",1,0.00175472151342236,1,0.0112633437414992,0.699403151656847,0.00192072681636661
"Solyc03g013630.2.1",1,1,0.08737663801174,0.07652916785245,0.0326953743824514,0.000959806272832976
"Solyc01g094180.2.1",1,1,0.0143371995893379,1,0.0220311399557709,0.0140890905118479
"Solyc05g048770.2.1",1,0.00245736708206005,0.293240402770702,0.00362839047821285,1,0.0516690380131048
"Solyc11g067170.1.1",0.0681923213200097,1,0.490724555744401,0.000507361648317639,1,0.0370375471538904
"Solyc04g079560.2.1",1,0.460433374526849,0.0155118696821763,1,0.0306724713464403,0.843860704882777
"Solyc02g087930.2.1",1,0.125398186614025,0.0448901865159039,0.116149493994342,0.0961296129599322,0.00203153820528374
"Solyc03g096990.2.1",1,0.0318456074133967,0.220753450287959,0.0121787916881050,1,0.000968211276896773
"Solyc03g025830.2.1",0.323172621616487,0.00782812068954744,0.0330612443737023,0.258039430608319,1,1
"Solyc04g045600.2.1",0.351831711672584,0.000469755656719411,0.491994515441975,0.00111891931959206,0.000779970537339925,4.64304802344198e-06
"Solyc01g099700.2.1",1,1,0.134657167162730,1,0.0319559914642443,0.013703572011586
"Solyc05g015800.2.1",0.0317269692442011,0.00168759077943302,0.025497991236861,0.448493385732653,1,1
"Solyc03g124000.1.1",1,1,0.0447864222267336,1,0.00238795379827375,0.0316122767342804
"Solyc11g012840.1.1",0.362781499843574,0.201527332543740,2.26584621104909e-05,1,0.000312775701832068,0.00078627013938964
"Solyc06g007200.2.1",1,0.00317867078489249,0.000310638474940590,0.072113905896595,0.000127481826978545,2.74242990041303e-06
"Solyc02g077050.2.1",0.636975913399528,0.562071596779934,0.0557721750704836,1,0.0104564465807062,0.0102450664887601
"Solyc11g070110.1.1",1,1,0.101777523662885,1,0.099591881829182,0.0170036929776331
"Solyc06g054400.2.1",3.23520176381104e-06,0.223471606392629,0.39547155317167,0.00440115006206686,4.75797484131212e-06,0.0175976263158101
"Solyc01g107940.2.1",1,1,0.000623395373351337,0.144991816080832,0.0510119792248563,0.000616323027676052
"Solyc11g065930.1.1",0.140532770921480,3.23647295186212e-05,6.52317550513201e-07,0.00206793872858258,9.02144274218833e-06,0.000228932898858771
"Solyc09g007250.2.1",1,0.518002341779605,0.184314347305155,1,0.0117011114354907,0.00822436182287592
"Solyc02g082450.2.1",0.77685083535137,1,3.92395863069317e-05,1,4.35792698992160e-05,0.0051630428032801
"Solyc06g011380.2.1",0.42954473089693,0.00565186738025939,1,0.157447652907240,0.952059635279078,0.0112138390679243
"Solyc05g050390.2.1",0.721536656697928,0.488861896986779,0.0513944318967417,1,0.00722565002457064,0.0069382448911285
"Solyc11g068870.1.1",0.0546994342905686,1,1,0.234025336520306,0.000498671090752948,0.78509576134233
"Solyc05g008180.2.1",0.000179288544698048,0.00226624315800736,0.22929693376088,0.0934348362399733,0.00511706894406378,0.361573732678816
"Solyc08g074970.1.1",1,0.00118366721419026,0.0199285948205427,0.00101585590346709,0.0538211455236735,0.438537234062207
"Solyc06g005490.2.1",0.336430297029218,0.0678486276244508,0.0538472630038538,1,0.0139940728184271,0.00680921008830544
"Solyc05g010400.2.1",0.00985988900200331,0.775705544278335,0.085841087457686,0.00442004504717659,1,0.465450378185624
"Solyc10g005680.1.1",1,0.285567191146387,0.949129502518788,0.0628202649356745,1,0.00236223634348087
"Solyc03g032090.1.1",1,1,0.0187648642211295,1,0.0952792050863055,0.212870471465282
"Solyc04g007260.2.1",1,0.184491646615477,0.00241900756174559,1,0.0140886212778506,0.0534835050982461
"Solyc05g009520.1.1",1,1,0.0209433564429581,1,0.0195397217710988,0.0177885396408316
"Solyc10g084850.1.1",1,0.00552870148194907,1,0.0240102741217765,1,0.0052326298014154
"Solyc01g111440.2.1",0.80446351343997,1,0.000553789017452375,0.0452855156865505,2.25020565177033e-05,0.000178215069302914
"Solyc02g085880.1.1",0.0170466350060862,0.000677717516879598,0.98854719719428,0.00975224602526266,1,0.007153815275704
"Solyc11g045000.1.1",0.617676176815037,0.097379362635174,0.00323625133028341,1,0.0401131501384828,1
"Solyc06g066500.1.1",1,1,0.000123943549502502,1,3.14460111610918e-05,0.00893182649927534
"Solyc01g103140.2.1",1,0.000161547497659955,5.02568421264633e-06,0.000287175694607792,3.02158886902312e-05,1
"Solyc01g103760.2.1",0.45016340919105,1,0.00163896206378877,1,0.0318905170674844,0.00528287926551486
"Solyc05g050590.2.1",1,3.49503757151227e-06,1.25907239560521e-06,1.59313771000817e-05,6.46088947441234e-06,1
"Solyc07g065210.2.1",0.246032712269271,0.00681095856647725,1,1,0.253397755773794,0.00417891063337437
"Solyc10g052710.1.1",1,8.97283862495186e-05,8.54748923452302e-05,8.97283862495186e-05,8.54748923452302e-05,1
"Solyc12g014350.1.1",1,0.000366226065989107,0.000224851070392057,0.00173706226027962,0.00097779340120646,1
"Solyc10g079440.1.1",0.00199547278471176,0.00308296830045444,0.316384398146087,1,0.00871732092696759,0.0189839929538142
"Solyc05g006630.2.1",0.00579638579630146,0.00127800932832862,0.000211092016761969,1,0.498318634388959,1
"Solyc08g041740.1.1",1,0.0094297990068336,0.000319647878252759,0.181201260508833,0.017790972030845,1
"Solyc07g049480.2.1",1,0.712506116301826,0.0803076688824575,0.0347997498753297,0.229147053198458,0.000863962322477782
"Solyc03g113100.2.1",1,0.00124552612907247,0.0198390704929509,0.000993345556668325,0.0111962553173016,1
"Solyc10g012370.2.1",0.00933000992850997,2.15716060831785e-05,5.98848786657037e-06,0.00770962110669558,0.00111844199497147,1
"Solyc04g063240.2.1",1,0.000237920709070715,1,0.00295869806680971,0.821675353675999,0.000874898745095365
"Solyc11g066840.1.1",0.0124633448010848,0.111967656661444,1,1,0.0337738999693955,0.231646565919482
"Solyc04g077680.2.1",0.088049701797262,0.0296871173779612,0.00886690768266753,1,0.000387713109863239,0.000275421506773445
"Solyc02g081940.2.1",0.0227490820397930,0.0147572037622420,1,1,0.237329215524884,0.107829032799248
"Solyc03g116270.2.1",4.26061047372341e-05,1,0.00025436277267601,0.000250390285982095,0.123059410146099,0.00279854483945587
"Solyc07g054440.2.1",1,0.00087493915120902,1,0.0844357140210134,1,0.00315000048231868
"Solyc07g005710.2.1",1,0.647075486055262,0.050346654997312,0.0665601767273994,0.00142663265620846,1
"Solyc10g085710.1.1",1,0.086438131622044,0.0106998794898980,0.181188889132992,0.0153853625686961,0.830907654242501
"Solyc07g025170.2.1",0.0139528996356795,0.231560029815223,1,0.00193232885708611,0.0186851769857967,0.88411340297657
"Solyc11g012120.1.1",1,1,0.000612539047784948,1,0.000427254663111164,0.000428798249947419
"Solyc03g006260.2.1",1,0.802940732417046,0.00221703532027833,1,0.00086239630172245,0.000653922106698471
"Solyc12g055980.1.1",1,0.00229664079906463,0.0321715800593527,0.0117788189281906,0.304780607315672,0.814808299491916
"Solyc03g123920.2.1",1,0.00149001433752918,0.0247822805970031,0.0434509204904425,0.344294649922462,1
"Solyc01g111640.2.1",1,0.00848178655772809,0.0440900089629955,0.000787141838979386,0.0162889510560037,1
"Solyc05g017990.2.1",0.0135223090734594,1,0.0427735858122702,0.000372747084671837,1.86519262913487e-05,0.798963966667794
"Solyc01g102530.2.1",1,0.438198809132832,0.00814548113997353,0.0599956844708573,0.00254950264272231,0.114112058049022
"Solyc10g008980.2.1",0.00216644866555695,0.000158787953030935,0.564689117364873,2.46523530704648e-06,0.000918886048321705,0.0965734372768287
"Solyc06g066570.2.1",0.072112890775491,1,0.000775338874061177,0.653868984344763,1.79899291796998e-05,0.000429997773103698
"Solyc12g009500.1.1",1,1,0.00299555400644251,1,0.00698025629797764,0.0806813406478239
"Solyc07g066370.2.1",1,1,0.0522145961110508,1,0.0201983617528096,0.00240734117758924
"Solyc02g032530.2.1",1,1,0.000638492639783285,1,0.00469985879067506,0.000168733934774803
"Solyc09g075150.2.1",0.000123403564978165,0.000300648831072494,1,1,0.00278877725726636,0.00267944201503808
"Solyc06g075790.2.1",1,1,0.0438924295257447,1,0.0236778609621131,0.000755169222584966
"Solyc01g009860.2.1",1,1,0.117591903583199,1,0.0131131427477091,0.0580558553151394
"Solyc03g064010.2.1",1,1,0.000326193576757134,0.514272741002665,0.000946126446930031,0.000349705047082223
"Solyc03g115590.2.1",1,0.127837134612949,0.00013444293195759,0.0913173380933337,0.000158078943665600,0.00414870509085816
"Solyc11g061760.1.1",1,0.248061399319341,0.643318583407307,0.436627415857438,0.0546720946867616,0.000852551863461635
"Solyc03g031560.2.1",0.000221629511777398,0.731776771563112,1,0.00286929897117362,0.000737824915205807,0.174913713638269
"Solyc01g088650.2.1",1,0.00983565920761206,0.0313108334890100,0.0217815235982564,0.0803769901931378,1
"Solyc12g056580.1.1",0.97620858961142,1,2.04028174416985e-06,1,2.36754940532153e-05,6.31661222729221e-07
"Solyc11g011570.1.1",1,0.00353735817602044,1,0.00353735817602044,1,0.00353735817602044
"Solyc04g014210.2.1",1,0.0321315138890612,0.00235402306647420,0.489283387287932,0.00305138850947448,0.000221348076196766
"Solyc07g016210.1.1",0.186931346342399,0.0560210242096943,1,4.5243767004608e-05,0.075285670719903,0.417195422238932
"Solyc01g100900.2.1",0.0531690789140244,0.000734954757524484,0.00543646050291174,1,1,1
"Solyc01g098230.2.1",1,1,0.0572742581633823,1,0.00129075097961772,0.00784390440359203
"Solyc04g005450.2.1",0.00653731801473228,0.0173327862808822,1,1,0.00300693772075747,0.00660712723622498
"Solyc09g091740.2.1",0.178580299071375,0.143877638662657,0.714031812700149,1,0.00960055909895205,0.0129741941595287
"Solyc02g087250.2.1",0.00520128711489337,1,0.0114722139621677,2.22895597313141e-05,2.70750067315987e-05,0.0223519807741592
"Solyc09g098590.2.1",0.131965824281948,0.00596231918024328,0.0216038607958391,0.000207829442746257,0.318968077303504,0.000645892413821564
"Solyc01g109650.2.1",1,0.0228168992565728,1,0.00122654558589382,1,0.00918463628068226
"Solyc05g005800.2.1",1,0.280547341446080,0.000126256302799251,0.961068699835826,1.9642293847373e-05,6.44722797846952e-05
"Solyc12g010900.1.1",1,0.0191509664506290,1,0.134628718708741,1,0.0194892076379818
"Solyc01g056850.2.1",0.09770334465272,1,0.00400027258625845,0.127042644684829,7.64920023230849e-05,0.0111333788890404
"Solyc11g062200.1.1",3.37141760703282e-06,2.2350661125251e-06,2.68971203076784e-06,0.00093221606362234,0.000303367154077876,1
"Solyc06g072870.1.1",1,1,0.0131302778341303,1,0.0439853042280857,0.00227882952980985
"Solyc08g082080.2.1",0.00206548500046768,1,0.199438160394212,0.0084982690639039,0.00181741658512176,0.658980078317382
"Solyc02g093190.2.1",1,0.000179335241311018,1,5.5798028826706e-05,0.491136529337662,0.000354789976726636
"Solyc08g080860.2.1",1,1,0.0118323725722086,1,0.105070710985243,0.0130211248776254
"Solyc12g097030.1.1",1,0.221042746418574,0.00126323707849222,0.536761765549576,0.00182876588548570,0.552002408910497
