"","spe"
"Solyc02g086510.2.1",1
"Solyc02g079190.2.1",1.37168432929629e-10
"Solyc06g073910.2.1",2.22959746212991e-07
"Solyc12g006870.1.1",0.253049321141047
"Solyc05g024230.1.1",3.13118058421493e-09
"Solyc00g007010.2.1",0.0400760087411035
"Solyc03g081230.1.1",0.491621692288599
"Solyc03g032140.2.1",0.0917400322001259
"Solyc12g017370.1.1",0.00358842117490803
"Solyc07g053450.2.1",0.0129934564586276
"Solyc01g096010.2.1",0.00252881938823917
"Solyc09g011710.2.1",0.00227388239633803
"Solyc09g092520.2.1",0.479998520802641
"Solyc07g005000.2.1",1.48401451679333e-06
"Solyc01g100490.2.1",8.42925254683427e-06
"Solyc03g083010.2.1",0.033302387289083
"Solyc11g072610.1.1",0.400087276376848
"Solyc05g005700.2.1",6.58650490596688e-07
"Solyc03g080100.2.1",0.0213094068332138
"Solyc03g123500.2.1",4.62588045073763e-05
"Solyc02g037490.1.1",0.270122611590031
"Solyc06g066740.1.1",1
"Solyc04g082780.2.1",6.03804952461296e-05
"Solyc11g066620.1.1",0.0334361333867878
"Solyc04g009300.2.1",4.67587673507393e-07
"Solyc08g008590.2.1",0.0216931815054809
"Solyc09g064540.2.1",2.87922093189304e-05
"Solyc09g091660.2.1",3.88376076187901e-05
"Solyc09g055700.2.1",0.00583866856679634
"Solyc12g036170.1.1",0.00101450782597241
"Solyc03g097780.2.1",0.409708922617537
"Solyc11g067070.1.1",0.000767139032065559
"Solyc09g057710.2.1",0.0370667320776539
"Solyc06g069300.1.1",0.169727351465740
"Solyc04g015370.2.1",0.357494488571592
"Solyc12g014360.1.1",0.115120527949461
"Solyc02g082230.2.1",0.375978600970089
"Solyc07g062210.2.1",0.0169704847610199
"Solyc08g059730.1.1",0.000284919305271937
"Solyc02g093470.2.1",0.0312856773065032
"Solyc01g106010.2.1",0.496084108296402
"Solyc01g108340.2.1",0.95043117692492
"Solyc12g010730.1.1",0.0759175917312016
"Solyc04g049640.1.1",3.29818634680319e-12
"Solyc07g066620.2.1",1.65546152809773e-05
"Solyc03g117150.2.1",0.000715310471901942
"Solyc03g006360.2.1",0.00278250064049288
"Solyc02g080430.2.1",0.00767579167786998
"Solyc06g065470.2.1",0.082865747874395
"Solyc03g111230.2.1",8.49864635709763e-07
"Solyc10g008770.2.1",1
"Solyc07g006000.2.1",0.116260103882686
"Solyc06g061120.2.1",1
"Solyc01g005780.1.1",0.230872305177277
"Solyc01g097610.2.1",1
"Solyc01g097930.2.1",7.22938035193894e-06
"Solyc01g009150.2.1",1
"Solyc01g102970.2.1",7.09770027740177e-05
"Solyc07g042080.2.1",1.34580077965241e-05
"Solyc11g068670.1.1",5.94527782300004e-05
"Solyc06g083690.2.1",0.677770158720948
"Solyc02g083980.2.1",3.62089498042422e-13
"Solyc09g090780.1.1",1
"Solyc02g080960.1.1",0.405875508447627
"Solyc06g076320.1.1",1
"Solyc10g050910.1.1",1
"Solyc02g091870.2.1",0.371369101210322
"Solyc00g125990.1.1",1
"Solyc07g042910.2.1",1
"Solyc04g076320.2.1",0.0980989418744837
"Solyc06g050350.2.1",0.00086611218725674
"Solyc01g009420.2.1",3.96827814838404e-10
"Solyc03g098660.2.1",0.431240573029949
"Solyc01g088590.2.1",1
"Solyc02g078110.1.1",1
"Solyc10g085180.1.1",1
"Solyc05g020010.1.1",1
"Solyc04g080300.2.1",0.00373705500287372
"Solyc12g006120.1.1",0.434856775737262
"Solyc04g049550.2.1",0.000324494336694121
"Solyc03g095780.1.1",0.359575061540809
"Solyc07g062110.2.1",0.281327078325408
"Solyc08g075820.2.1",0.614554018363019
"Solyc05g005200.2.1",0.0141742681664056
"Solyc12g056190.1.1",0.88937009340767
"Solyc01g091930.2.1",1
"Solyc10g078250.1.1",0.729984178186633
"Solyc01g005950.2.1",0.0116327963489866
"Solyc02g069280.2.1",0.00123988349974909
"Solyc09g011020.2.1",1
"Solyc05g050370.1.1",1.78703742679436e-05
"Solyc02g094380.1.1",0.0662058404624139
"Solyc01g104080.2.1",0.00193430572349323
"Solyc12g099530.1.1",1
"Solyc01g097840.2.1",0.0127192919371144
"Solyc11g061770.1.1",1
"Solyc01g007890.1.1",1
"Solyc11g006070.1.1",0.0110736955728078
"Solyc05g056410.1.1",9.68857795962802e-05
"Solyc09g009130.2.1",1
"Solyc03g110930.2.1",0.0865643877007877
"Solyc05g050380.2.1",3.47595688161962e-05
"Solyc08g080270.2.1",0.00604895607395086
"Solyc05g025750.2.1",0.162349662238351
"Solyc03g123700.2.1",7.32739090819706e-05
"Solyc03g096660.1.1",0.0136589902719382
"Solyc03g063550.1.1",1
"Solyc01g111230.2.1",0.952305703849225
"Solyc11g056670.1.1",0.00553322677035402
"Solyc01g017140.1.1",0.880415571627459
"Solyc08g075880.2.1",5.60543970535298e-05
"Solyc09g090300.2.1",1
"Solyc02g083310.2.1",0.237752041959567
"Solyc10g081920.1.1",0.971259962791847
"Solyc09g015300.1.1",1
"Solyc01g088690.2.1",1.45548515529492e-06
"Solyc10g006780.2.1",0.0057776986336907
"Solyc07g007440.1.1",1
"Solyc08g021930.2.1",0.785426954603046
"Solyc06g083870.2.1",1
"Solyc09g064160.2.1",0.100035652727111
"Solyc08g068730.1.1",1
"Solyc03g007180.1.1",0.462452045655233
"Solyc05g055290.2.1",1
"Solyc05g056370.2.1",0.127979568274919
"Solyc06g060150.2.1",0.000210989629017937
"Solyc00g175240.1.1",0.000115597905010527
"Solyc03g025730.2.1",0.00418339161828236
"Solyc03g117110.2.1",1
"Solyc02g089020.1.1",0.000725425188958069
"Solyc08g076410.2.1",1
"Solyc11g005310.1.1",1.48357964031913e-05
"Solyc10g012410.2.1",0.314411271220432
"Solyc02g068100.2.1",0.0319921929726290
"Solyc01g009240.2.1",2.03961549719422e-07
"Solyc12g017360.1.1",1
"Solyc02g080080.2.1",0.0451131072388559
"Solyc11g011390.1.1",0.104477282428376
"Solyc03g006300.1.1",0.712593797290086
"Solyc09g014610.2.1",0.000303467817702888
"Solyc12g010640.1.1",2.06809972102065e-06
"Solyc03g116830.2.1",0.00027513607811073
"Solyc05g006540.2.1",0.00906914148423948
"Solyc03g046450.2.1",7.6799536564441e-06
"Solyc05g053290.2.1",0.122881600759363
"Solyc10g079750.1.1",0.143147433833381
"Solyc10g049760.1.1",1
"Solyc05g024020.1.1",0.131403635850333
"Solyc11g066300.1.1",0.269683469214973
"Solyc07g066600.2.1",0.213063887924915
"Solyc04g079200.2.1",0.332814499113495
"Solyc12g006350.1.1",0.0315716010262935
"Solyc10g080960.1.1",0.000184956950763547
"Solyc10g080660.1.1",0.166597775491511
"Solyc06g060530.1.1",0.00183915702486174
"Solyc04g058140.2.1",1
"Solyc01g111430.2.1",1
"Solyc03g093180.1.1",1
"Solyc02g077320.2.1",0.000431268836119486
"Solyc01g108080.2.1",1.22163085470849e-07
"Solyc05g047440.1.1",1
"Solyc05g006560.1.1",0.0360491974292994
"Solyc02g005170.1.1",1.37200077552353e-05
"Solyc12g017830.1.1",0.000763136189832865
"Solyc08g081690.2.1",0.210724549770936
"Solyc08g014310.2.1",0.239372485040983
"Solyc03g006870.2.1",0.00343261984173838
"Solyc06g066830.2.1",0.419629891247926
"Solyc03g033720.2.1",0.654290905344316
"Solyc10g079260.1.1",0.000165277004946553
"Solyc10g005880.2.1",1
"Solyc04g079350.1.1",0.146950240825559
"Solyc04g053030.1.1",5.41423238714002e-07
"Solyc06g008520.2.1",1
"Solyc10g083590.1.1",0.146610597236643
"Solyc02g091020.1.1",0.792261723435712
"Solyc09g074230.2.1",0.00976752609155292
"Solyc04g072390.2.1",1
"Solyc08g080320.2.1",0.49871356517525
"Solyc09g025270.2.1",6.05909513729582e-06
"Solyc04g014570.2.1",2.75268313471505e-05
"Solyc07g054290.1.1",0.0264886339867530
"Solyc06g054130.1.1",0.0164181121610062
"Solyc06g035520.2.1",2.80110915481626e-06
"Solyc04g049070.2.1",0.0138602510597854
"Solyc01g009300.2.1",1.33771187921504e-06
"Solyc06g073190.2.1",0.158850191273177
"Solyc02g086080.2.1",1
"Solyc04g009530.2.1",0.0324789155228844
"Solyc07g066630.2.1",0.182016430927310
"Solyc11g045160.1.1",1
"Solyc01g079530.2.1",0.0347018901629801
"Solyc06g074900.1.1",0.0114314282718115
"Solyc05g017890.2.1",1
"Solyc01g097890.2.1",0.00857821203295193
"Solyc01g066050.2.1",0.0269827660526661
"Solyc01g112180.2.1",0.000232642998824334
"Solyc10g080630.1.1",0.00184021147903160
"Solyc09g009000.2.1",0.343008471591126
"Solyc04g074080.2.1",1
"Solyc11g066340.1.1",1
"Solyc09g011700.1.1",0.297947635482679
"Solyc09g074560.2.1",0.00384977528894308
"Solyc07g042090.2.1",1
"Solyc01g103530.2.1",0.344464647649747
"Solyc03g123740.2.1",3.5734473396897e-06
"Solyc01g094480.2.1",0.456026681829276
"Solyc01g101260.2.1",0.343244357876148
"Solyc05g026050.2.1",0.000122642903464955
"Solyc03g115930.1.1",0.00464562523895390
"Solyc07g041830.2.1",0.122499700432511
"Solyc03g026010.1.1",0.315952526874698
"Solyc03g115360.2.1",0.487618051107427
"Solyc03g120700.2.1",5.84454957629653e-08
"Solyc07g065420.1.1",1
"Solyc04g081560.2.1",0.0188738709494916
"Solyc02g062960.2.1",0.00235676599056267
"Solyc03g117630.1.1",0.00014260507744583
"Solyc02g069020.2.1",0.00163315032520708
"Solyc10g086100.1.1",0.326097968807178
"Solyc09g084470.2.1",0.651125418293378
"Solyc01g103740.2.1",0.0238764971838135
"Solyc05g050320.2.1",1
"Solyc02g079410.2.1",0.016102784313235
"Solyc04g063380.2.1",0.536700160697484
"Solyc04g007860.2.1",1
"Solyc03g113210.2.1",1.45856224594035e-06
"Solyc04g057780.2.1",0.206680605131938
"Solyc05g053330.2.1",1
"Solyc01g100250.2.1",0.0272903617637689
"Solyc06g075350.1.1",1
"Solyc08g078640.1.1",0.0114854572244884
"Solyc04g081550.2.1",0.00109163840375412
"Solyc11g042620.1.1",1.65546152809773e-05
"Solyc07g056040.2.1",1.10846948376604e-05
"Solyc07g053860.2.1",1
"Solyc07g007890.2.1",0.000402026081506213
"Solyc06g018100.2.1",0.0161865556156617
"Solyc02g093300.2.1",0.000107962833228254
"Solyc05g018570.2.1",1
"Solyc07g042800.2.1",1
"Solyc10g085130.1.1",0.0046960745810727
"Solyc01g108860.2.1",1
"Solyc02g014130.1.1",0.457667819354691
"Solyc07g055320.2.1",1
"Solyc02g081190.2.1",6.56945573784466e-05
"Solyc07g025370.2.1",0.0183560873959426
"Solyc01g065510.2.1",1
"Solyc12g099440.1.1",0.438468463083073
"Solyc04g076630.2.1",1.15780186185614e-07
"Solyc10g008520.2.1",0.326436227127648
"Solyc04g005040.1.1",1
"Solyc02g087550.2.1",1
"Solyc09g010020.2.1",0.123722171108562
"Solyc09g082370.2.1",0.838507751254879
"Solyc07g007760.2.1",1
"Solyc02g072440.2.1",0.134098119268253
"Solyc12g021300.1.1",0.00344149836962853
"Solyc08g080340.2.1",0.00147350082825260
"Solyc02g072460.1.1",0.409896405191922
"Solyc07g056230.2.1",0.315418890920986
"Solyc09g092670.2.1",0.000557224273815218
"Solyc12g037980.1.1",1
"Solyc03g112040.1.1",0.469305731520571
"Solyc04g082640.2.1",0.00784812181651894
"Solyc07g006320.2.1",2.71704243084631e-06
"Solyc03g117690.2.1",0.00105790483372795
"Solyc03g097430.1.1",0.0270013812586475
"Solyc03g033320.2.1",0.000987460204761675
"Solyc10g047930.1.1",1
"Solyc09g082990.2.1",0.000201255486156392
"Solyc06g048410.2.1",1.81789616286632e-06
"Solyc03g082440.1.1",0.025537848269626
"Solyc02g087040.1.1",0.0339614844693131
"Solyc07g054070.2.1",0.0574886977028125
"Solyc02g076680.2.1",0.0168804827077442
"Solyc01g068180.2.1",1
"Solyc09g061790.1.1",1
"Solyc01g010180.2.1",8.83991125005515e-06
"Solyc06g062900.2.1",3.56243437252030e-09
"Solyc05g053950.2.1",1
"Solyc03g114360.2.1",0.000638487558770334
"Solyc09g064890.2.1",0.0807797727481208
"Solyc07g006280.2.1",3.41017272940508e-06
"Solyc03g065340.2.1",0.00436659462804608
"Solyc02g014150.2.1",1
"Solyc03g112220.1.1",0.00986800202085055
"Solyc01g096270.2.1",0.193520262253058
"Solyc09g097770.2.1",5.18904449639891e-09
"Solyc09g072670.2.1",1
"Solyc02g088150.1.1",0.102360800122021
"Solyc06g068520.2.1",1.37948637579525e-10
"Solyc12g098150.1.1",1
"Solyc07g005540.1.1",0.00112204768831588
"Solyc01g097010.2.1",1
"Solyc08g066990.2.1",1
"Solyc02g062810.2.1",1
"Solyc02g093700.2.1",1
"Solyc01g098560.2.1",3.18466437927323e-07
"Solyc03g119450.2.1",0.00137357481842767
"Solyc09g064280.2.1",1
"Solyc10g086630.1.1",0.185757355702918
"Solyc11g011460.1.1",0.100629111594791
"Solyc01g080860.2.1",1
"Solyc04g077260.2.1",1
"Solyc11g072040.1.1",0.0559142998482161
"Solyc06g011450.1.1",0.120960000360809
"Solyc01g087520.2.1",1
"Solyc11g010520.1.1",1
"Solyc09g009670.2.1",3.11845615479364e-05
"Solyc12g008620.1.1",0.0111555162534593
"Solyc04g005120.2.1",0.0101737983623040
"Solyc03g098590.2.1",1
"Solyc03g032210.2.1",0.00702033629685736
"Solyc07g062040.2.1",0.0149283927036155
"Solyc04g054310.2.1",5.67515561616634e-05
"Solyc09g015120.2.1",0.00117203319313107
"Solyc05g055400.2.1",0.00116548695251386
"Solyc03g115470.2.1",0.113699143635640
"Solyc01g105350.1.1",3.44504076271341e-10
"Solyc12g055940.1.1",0.00128564972403515
"Solyc05g054730.2.1",1
"Solyc10g045320.1.1",1.86634556808832e-17
"Solyc05g015390.2.1",0.0208197270961803
"Solyc03g115540.1.1",0.000506958479575628
"Solyc06g068190.1.1",0.289171290561509
"Solyc02g093060.2.1",1
"Solyc01g099880.2.1",0.000710077393079036
"Solyc03g119250.2.1",0.00031893525014996
"Solyc01g056770.1.1",1
"Solyc09g074890.1.1",1
"Solyc05g015640.2.1",1
"Solyc07g006510.2.1",0.000416085094363933
"Solyc05g007020.2.1",9.18859516911904e-05
"Solyc09g010050.1.1",1
"Solyc02g065170.2.1",8.9003571860979e-10
"Solyc06g009620.1.1",0.0437670004402288
"Solyc09g089810.1.1",4.37244062516007e-14
"Solyc02g071620.2.1",5.56855977291773e-06
"Solyc12g095960.1.1",0.139446655796071
"Solyc01g105140.2.1",1
"Solyc05g046300.2.1",1
"Solyc05g012040.2.1",1
"Solyc10g047110.1.1",4.6181201153568e-06
"Solyc09g005500.2.1",1
"Solyc01g090230.2.1",0.0540482645794964
"Solyc00g217960.1.1",0.887756741516535
"Solyc01g108560.2.1",0.0122721817634731
"Solyc08g076870.1.1",0.335373618890640
"Solyc09g064380.2.1",1
"Solyc05g007090.2.1",5.85573918518315e-05
"Solyc01g110670.2.1",0.00269230069021339
"Solyc04g049790.2.1",0.00420916371006078
"Solyc01g104860.2.1",0.126031911115773
"Solyc06g082260.2.1",1
"Solyc02g062620.2.1",0.184322985774623
"Solyc12g042250.1.1",1.37690821102116e-12
"Solyc06g053710.2.1",1.27876347422944e-05
"Solyc03g033610.1.1",0.00139991124837516
"Solyc10g011810.2.1",0.000105834774756496
"Solyc08g081420.2.1",0.000711792877523107
"Solyc10g076250.1.1",0.000507972828172378
"Solyc05g012370.2.1",5.4074999173464e-05
"Solyc01g103200.2.1",0.803577071320671
"Solyc12g039180.1.1",0.358695171004611
"Solyc11g009070.1.1",0.112429150521657
"Solyc07g045570.1.1",0.254372919817838
"Solyc06g082080.2.1",0.542031776941837
"Solyc09g072610.2.1",0.327663695452801
"Solyc11g011020.1.1",2.43109990839889e-05
"Solyc04g057870.2.1",2.71633842226077e-06
"Solyc08g029130.2.1",0.00643840615126957
"Solyc11g071460.1.1",0.00685653858280932
"Solyc01g007110.2.1",1
"Solyc10g076550.1.1",1.48357964031913e-05
"Solyc04g072050.2.1",0.0248747694436655
"Solyc05g055140.1.1",1
"Solyc10g009130.2.1",1
"Solyc01g111520.2.1",1
"Solyc05g014390.2.1",3.92362862164794e-06
"Solyc08g077770.2.1",0.0410356948595145
"Solyc02g087140.2.1",0.00153717873286134
"Solyc09g005640.2.1",0.334533949427759
"Solyc01g010190.2.1",1
"Solyc07g054450.2.1",1
"Solyc09g056160.2.1",0.00095827665903901
"Solyc11g008680.1.1",0.00358669185339396
"Solyc08g080200.2.1",1
"Solyc05g009000.2.1",1
"Solyc12g019080.1.1",0.0311219254773675
"Solyc01g107660.2.1",6.93596511282709e-09
"Solyc03g118390.2.1",0.180521397172488
"Solyc11g071730.1.1",0.100115174594696
"Solyc04g072230.2.1",0.0342700842606145
"Solyc02g078880.2.1",0.000758011381220926
"Solyc02g067580.2.1",0.00507445596045494
"Solyc10g007950.2.1",8.3540147282901e-05
"Solyc09g074900.2.1",0.0119538117626024
"Solyc04g081580.2.1",3.83411880835915e-08
"Solyc03g113660.2.1",1
"Solyc02g082190.2.1",2.70001031692359e-09
"Solyc10g054010.1.1",9.01230341572307e-06
"Solyc07g020710.2.1",0.00371937109529673
"Solyc06g009530.2.1",1
"Solyc11g018610.1.1",0.705777516213057
"Solyc08g006510.2.1",0.00817077413450945
"Solyc06g083730.2.1",0.0120035487255681
"Solyc12g010650.1.1",1
"Solyc04g063300.1.1",1
"Solyc01g098200.2.1",0.000112745669287064
"Solyc11g062190.1.1",0.00378454373156707
"Solyc09g098540.2.1",0.0111055176286199
"Solyc06g069150.1.1",1.46032246060283e-08
"Solyc04g072770.2.1",3.11800021553332e-11
"Solyc03g115140.2.1",7.74997022430712e-05
"Solyc01g098480.1.1",0.0129489478447841
"Solyc12g044920.1.1",0.104513190809615
"Solyc11g010660.1.1",0.0215254519763769
"Solyc05g010350.2.1",0.815425812466445
"Solyc01g096200.2.1",0.164896393388435
"Solyc03g113450.2.1",1.03102854073752e-05
"Solyc04g076520.1.1",0.0727958536346943
"Solyc01g105090.2.1",0.0205814949806787
"Solyc02g090380.2.1",8.22391641560597e-07
"Solyc02g036450.2.1",0.113545478193973
"Solyc05g032680.2.1",0.00549982026532423
"Solyc04g082160.2.1",0.0148149825443611
"Solyc11g022470.1.1",0.0149301799975178
"Solyc03g026350.2.1",1
"Solyc06g071850.2.1",8.67342930404166e-06
"Solyc01g028830.2.1",0.0649365174538431
"Solyc07g042820.2.1",1
"Solyc04g011810.1.1",0.868100496425348
"Solyc02g063270.2.1",4.80253403408802e-06
"Solyc07g048030.2.1",0.000169798135008748
"Solyc03g098250.2.1",0.583576686498545
"Solyc02g093910.2.1",0.000765705420941826
"Solyc11g066970.1.1",0.731745219445876
"Solyc04g007500.1.1",1.12573919446358e-05
"Solyc02g078140.2.1",0.0242137233143001
"Solyc05g014540.2.1",0.0262658515281909
"Solyc02g089930.2.1",0.00150650965210393
"Solyc02g065220.2.1",4.07459303299598e-10
"Solyc12g044330.1.1",0.00392615795787681
"Solyc01g109950.2.1",0.000191841285491164
"Solyc09g072800.2.1",0.0033011153443723
"Solyc07g045340.2.1",0.131488917138266
"Solyc04g064940.2.1",1
"Solyc01g008890.2.1",3.99084583267116e-05
"Solyc02g070520.2.1",1
"Solyc09g011040.1.1",0.00176877857366080
"Solyc04g074750.2.1",1.13374923663857e-06
"Solyc05g008190.2.1",4.31885142962665e-05
"Solyc10g047630.1.1",0.79811850285589
"Solyc06g069900.2.1",2.88473938142718e-10
"Solyc11g071870.1.1",0.150506776133458
"Solyc09g064630.2.1",7.9486587217605e-07
"Solyc12g098100.1.1",0.0226332443151852
"Solyc12g006660.1.1",1
"Solyc02g071190.2.1",0.000394784891532172
"Solyc12g014170.1.1",0.190293989311136
"Solyc01g007250.2.1",4.3375777771862e-05
"Solyc12g055800.1.1",1
"Solyc03g112340.1.1",1
"Solyc11g006370.1.1",0.0126842581225991
"Solyc05g005100.2.1",0.00256147785228035
"Solyc09g065640.2.1",0.0411635833018678
"Solyc02g065700.2.1",0.207300967716511
"Solyc01g099890.2.1",1
"Solyc12g009030.1.1",0.0311362179769965
"Solyc11g007740.1.1",0.072611162368717
"Solyc10g085970.1.1",0.149510531947298
"Solyc03g123440.2.1",1
"Solyc07g063290.2.1",0.199818893642287
"Solyc06g076410.2.1",0.130205455653905
"Solyc03g115920.2.1",9.04341954199821e-05
"Solyc03g117430.2.1",4.62727372427174e-07
"Solyc10g081980.1.1",0.130053439912622
"Solyc03g080160.2.1",0.000416096529630134
"Solyc05g052790.2.1",1
"Solyc09g065700.2.1",0.407252412328174
"Solyc05g056210.2.1",0.399802925770233
"Solyc12g007290.1.1",0.156213535103745
"Solyc06g066290.2.1",0.166873129823166
"Solyc06g031680.2.1",1
"Solyc06g007600.2.1",1
"Solyc06g082600.2.1",0.0422701917067361
"Solyc12g099630.1.1",1
"Solyc03g081200.1.1",1
"Solyc05g054780.1.1",0.00492802562353309
"Solyc12g096110.1.1",0.657496526281747
"Solyc01g005540.2.1",4.35732647503659e-06
"Solyc05g009320.2.1",1
"Solyc06g062940.2.1",0.912341275232928
"Solyc11g072600.1.1",2.01872371241829e-07
"Solyc08g008100.2.1",0.000139791651760994
"Solyc02g020930.1.1",0.303349136750072
"Solyc09g083080.2.1",6.78686522982858e-05
"Solyc06g053150.1.1",0.00968360351472956
"Solyc03g083590.2.1",0.0209894076742415
"Solyc05g014280.2.1",8.17538614726817e-05
"Solyc02g085100.2.1",0.225011981949329
"Solyc08g077890.2.1",0.0905800288538631
"Solyc05g053810.2.1",1.48175170729397e-13
"Solyc03g025820.1.1",0.0882045924105954
"Solyc12g094690.1.1",1
"Solyc12g014500.1.1",0.00351539901811563
"Solyc12g044490.1.1",0.234657568201231
"Solyc06g069040.2.1",1
"Solyc01g098690.2.1",0.0611818552097924
"Solyc11g017170.1.1",1
"Solyc05g053820.2.1",0.00598242210114017
"Solyc10g018210.1.1",0.675452506082223
"Solyc04g050140.2.1",1
"Solyc04g015750.2.1",0.000705890033599279
"Solyc02g091760.1.1",0.00072079205056667
"Solyc06g060910.1.1",0.000523653667653835
"Solyc11g032100.1.1",1
"Solyc10g085550.1.1",8.9003571860979e-10
"Solyc07g047700.2.1",0.836349338689835
"Solyc10g078290.1.1",0.000401992353580511
"Solyc06g073970.1.1",0.0641609642061629
"Solyc02g069410.2.1",1.22668471717568e-05
"Solyc07g062530.2.1",2.42351730464501e-09
"Solyc01g099830.2.1",0.000209772391260018
"Solyc12g008690.1.1",2.43142405767662e-05
"Solyc03g123930.1.1",1
"Solyc10g008470.2.1",1
"Solyc09g065110.2.1",1
"Solyc07g020840.1.1",0.0512579123774392
"Solyc03g121890.1.1",0.0467904209350603
"Solyc01g090940.2.1",1
"Solyc09g050090.1.1",1
"Solyc10g083930.1.1",1
"Solyc11g066040.1.1",0.0093145509034389
"Solyc12g005860.1.1",0.082835978207766
"Solyc04g054720.2.1",0.228681627208304
"Solyc03g095810.2.1",4.67494293061889e-05
"Solyc04g051410.2.1",1
"Solyc08g006000.2.1",1
"Solyc03g031670.2.1",0.00206875621344748
"Solyc06g084490.1.1",1
"Solyc04g015340.2.1",5.24158298406115e-11
"Solyc02g089050.2.1",0.00251628952816251
"Solyc12g096960.1.1",0.0752687947523503
"Solyc03g118260.1.1",1.69562466679139e-05
"Solyc01g108700.2.1",1.00376336952937e-06
"Solyc03g111610.2.1",0.136321479628628
"Solyc02g094150.2.1",0.0121210812797109
"Solyc12g044320.1.1",0.213252901794063
"Solyc11g006950.1.1",1
"Solyc04g026020.2.1",5.6218304538882e-08
"Solyc05g051800.2.1",0.233283015128617
"Solyc03g033860.1.1",0.0187651483812395
"Solyc02g089290.2.1",1
"Solyc12g006650.1.1",0.0248098977234466
"Solyc03g020010.1.1",0.00139171463536862
"Solyc02g078650.2.1",1
"Solyc01g056790.2.1",0.0231714544032742
"Solyc10g007110.2.1",0.000134463879552718
